---,Name,StarSystemName,PosX,PosY,SystemType,SpectralType,Luminosity,SubType,SystemStatus,ChargingStation,Orbitals,Habitable,Description,Cluster,ClusterOverlay,ClusterConstellation
7039,7039,Ejeda,734.3480224609375,140.46099853515625,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7041,7041,Waini Point,732.5020141601562,165.0290069580078,Normal,K,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7042,7042,Bazaar,23.577999114990234,754.885986328125,Normal,G,VI,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7043,7043,Loikaw,727.6220092773438,203.96200561523438,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7044,7044,Wark,-299.5679931640625,694.8590087890625,Normal,G,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7045,7045,Blommestein,724.7780151367188,222.8679962158203,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7046,7046,Puttalam,736.8040161132812,184.38600158691406,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7052,7052,Quines,725.823974609375,238.0540008544922,Normal,F,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7053,7053,Taumaturgo,706.7009887695312,290.8710021972656,Normal,M,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7054,7054,Ddraig,750.8889770507812,151.5989990234375,Normal,K,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7055,7055,Alktral,724.3820190429688,250.52999877929688,Normal,K,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7056,7056,Ceiba,720.2000122070312,266.6050109863281,Normal,K,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7057,7057,Miyazaki,51.426998138427734,57.507999420166016,Normal,G,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7061,7061,Wokha,751.7760009765625,167.1060028076172,Normal,M,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7062,7062,Hamar,591.89599609375,495.1300048828125,Normal,K,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7065,7065,Trondheim (Periphery),576.2520141601562,526.4229736328125,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7066,7066,Maripa,754.2639770507812,203.78500366210938,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7067,7067,Bossangoa,731.85302734375,277.4230041503906,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7068,7068,Linden,737.6510009765625,261.9630126953125,Normal,K,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7069,7069,La Ligua,754.0180053710938,222.38800048828125,Normal,G,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7070,7070,Carmelita,749.4310302734375,237.9499969482422,Normal,F,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7073,7073,Belluevue,-0.029999999329447746,-79.8949966430664,Normal,K,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7074,7074,"Pharos (Phaeton IV, Eros III)",-126.58399963378906,-785.9199829101562,Normal,K,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7075,7075,Thazi,775.4310302734375,181.30099487304688,Normal,M,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7081,7081,Boulsi,778.1240234375,189.9929962158203,Normal,F,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7082,7082,Trinity,-248.76199340820312,761.4019775390625,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7083,7083,Farhome,516.9099731445312,-613.7150268554688,Normal,F,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7084,7084,Pilon,778.4249877929688,199.9759979248047,Normal,K,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7085,7085,Pliska,-48.31399917602539,-65.5979995727539,Normal,F,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7086,7086,Hofn,600.0989990234375,545.5029907226562,Normal,G,III,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7087,7087,Harris,-141.3209991455078,802.4860229492188,Normal,G,IV,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7088,7088,Beehive Cluster,-405.29400634765625,-709.22802734375,Normal,F,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7089,7089,Shady Palms,802.291015625,-161.9510040283203,Normal,F,Ia,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7090,7090,Bhaktapur,24.475000381469727,-78.5199966430664,Normal,M,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7091,7091,New Sierra,826.2050170898438,76.76399993896484,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7100,7100,Gwithian,261.32501220703125,788.3790283203125,Normal,K,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7101,7101,Kristiandsund,-9.194000244140625,-83.55999755859375,Normal,K,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7103,7103,Elix,45.70100021362305,71.01899719238281,Normal,F,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7108,7108,Rover,823.2429809570312,207.54600524902344,Normal,G,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7109,7109,Nouveaux Paris,129.7030029296875,843.8350219726562,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7112,7112,Rest Stop,801.7410278320312,326.9739990234375,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7115,7115,Rim Worlds Republic Outpost #27 (Coreward Confederacy),-753.1840209960938,444.8330078125,Normal,F,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7120,7120,The Swan's Eye,640.8699951171875,-617.0900268554688,Normal,F,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7123,7123,Transfer Station P3,-112.41000366210938,885.64697265625,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7124,7124,Richmond's World (Murrain (3025+)),896.1129760742188,28.780000686645508,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7125,7125,Union of Samoyedic Colonies,-896.323974609375,34.810001373291016,Normal,F,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7127,7127,Myrvoll,-17.663999557495117,-88.5979995727539,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7128,7128,Balkan,-32.84700012207031,85.03099822998047,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7129,7129,New Florence,90.61199951171875,-11.638999938964844,Normal,F,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7134,7134,Aquileia,-88.44400024414062,-27.882999420166016,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7135,7135,Trelleborg,109.26200103759766,920.5700073242188,Normal,A,II,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7136,7136,Manennaia,27.68199920654297,-89.51499938964844,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7140,7140,Greifswald,-667.4320068359375,670.27099609375,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7142,7142,Kinbrace,-396.1340026855469,863.64599609375,Normal,K,III,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7144,7144,Elbing (FWL),-65.52899932861328,-70.625,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7148,7148,Dania,943.9810180664062,203.8090057373047,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7149,7149,Gateway,-720.7919921875,643.114013671875,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7150,7150,Kebili,-962.72802734375,113.21199798583984,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7153,7153,Catroxx,-90.85700225830078,-36.36399841308594,Normal,K,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7155,7155,Thasos,950.1400146484375,195.78500366210938,Normal,K,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7156,7156,Thala,-958.0969848632812,167.2469940185547,Normal,K,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7157,7157,Belgae,955.5789794921875,211.30099487304688,Normal,K,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7158,7158,Suda Bay,245.0260009765625,947.6909790039062,Normal,F,Ia,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7162,7162,The Eyes in the Dark,-936.0009765625,297.2430114746094,Normal,F,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7163,7163,Shahhat,-972.8319702148438,139.66299438476562,Normal,M,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7164,7164,Stralsund,-651.7030029296875,735.9390258789062,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7165,7165,Karpathos,964.9719848632812,194.70399475097656,Normal,M,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7166,7166,Attenbrooks,-71.76599884033203,986.0819702148438,Normal,G,III,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7170,7170,Hibernia,967.68701171875,219.34500122070312,Normal,G,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7171,7171,New Delphi,972.5079956054688,204.0469970703125,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7172,7172,Helvetia,976.697998046875,187.64599609375,Normal,M,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7173,7173,Star Cluster 65,803.8040161132812,-592.6820068359375,Normal,K,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7174,7174,Goslar,-662.4130249023438,747.8209838867188,Normal,G,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7176,7176,JP-TZ-140,197.84500122070312,1205.0279541015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7177,7177,JP-MS-139,159.31900024414062,1240.4720458984375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7178,7178,JP-KP-140,125.28600311279297,1280.363037109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7179,7179,JP-TX-143,102.90499877929688,1328.7869873046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7180,7180,JP-RX-139,50.35200119018555,1347.5550537109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7181,7181,JP-WY-134,-5.504000186920166,1352.092041015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7182,7182,JP-TL-132,-52.882999420166016,1376.5579833984375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7183,7183,JP-VA-958,-689.9730224609375,680.3909912109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7184,7184,JP-JA-133,-81.8489990234375,1417.68994140625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7185,7185,JP-CG-138,-86.03099822998047,1474.14599609375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7186,7186,JP-XL-143,-95.17400360107422,1527.2750244140625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7187,7187,JP-DP-165,-42.95399856567383,1699.322998046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7188,7188,JP-PE-172,-0.460999995470047,1726.387939453125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7189,7189,JP-ZD-154,-111.21800231933594,1660.2969970703125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7190,7190,JP-GI-149,-217.26300048828125,1714.593994140625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7191,7191,JP-BC-165,-170.7570037841797,1825.530029296875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7192,7192,JP-SX-162,-170.51499938964844,1796.708984375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7193,7193,JP-JS-146,-234.3419952392578,1697.3509521484375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7194,7194,JP-SJ-142,-258.5509948730469,1687.8800048828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7195,7195,JP-SZ-137,-302.2760009765625,1673.425048828125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7196,7196,JP-ZT-130,-325.2590026855469,1631.362060546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7197,7197,JP-SK-124,-362.9849853515625,1606.64501953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7198,7198,JP-LO-118,-372.0920104980469,1559.81201171875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7199,7199,JP-XA-106,-445.80999755859375,1510.81005859375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7200,7200,JP-RR-998,-481.40301513671875,1480.2130126953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7201,7201,JP-CZ-942,-527.6119995117188,1470.2220458984375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7202,7202,JP-PC-877,-561.9559936523438,1439.6240234375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7203,7203,JP-PI-822,-607.5399780273438,1430.258056640625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7204,7204,JP-VW-785,-652.5,1438.375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7205,7205,JP-CG-720,-679.3510131835938,1400.2850341796875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7206,7206,JP-QP-667,-724.9349975585938,1392.791015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7207,7207,JP-RJ-590,-720.77197265625,1311.093994140625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7208,7208,JP-VU-535,-731.1790161132812,1266.342041015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7209,7209,JP-HV-542,-693.7130126953125,1236.1610107421875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7210,7210,JP-BD-485,-707.2420043945312,1192.970947265625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7211,7211,JP-JZ-474,-632.1079711914062,1106.384033203125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7212,7212,JP-IC-490,-607.8189697265625,1098.52099609375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7213,7213,JP-HE-534,-561.6649780273438,1096.6409912109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7214,7214,JP-TU-585,-507.3089904785156,1092.60302734375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7215,7215,JP-EB-651,-363.2690124511719,1014.3309936523438,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7216,7216,JP-IZ-600,-448.4830017089844,1048.866943359375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7217,7217,JP-NP-626,-346.64599609375,973.4970092773438,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7218,7218,JP-GC-503,-405.64898681640625,909.2449951171875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7219,7219,JP-OP-240,-446.1310119628906,686.2940063476562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7220,7220,JP-JA-263,-400.2040100097656,663.8939819335938,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7221,7221,JP-WW-283,-351.9590148925781,635.3590087890625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7222,7222,JP-GN-459,-256.58599853515625,716.5159912109375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7223,7223,JP-KK-370,-297.0379943847656,667.8829956054688,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7224,7224,JP-BJ-341,-249.26600646972656,590.666015625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7225,7225,JP-OR-236,-711.0499877929688,947.7650146484375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7226,7226,JP-IB-135,232.18899536132812,1123.8509521484375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7227,7227,JP-YN-135,264.42498779296875,1086.1519775390625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7228,7228,JP-IC-138,316.32501220703125,1070.8919677734375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7229,7229,JP-RM-133,305.4360046386719,1027.248046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7230,7230,JP-WK-125,279.0220031738281,977.5239868164062,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7231,7231,JP-PB-133,362.5,975.4630126953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7232,7232,JP-RB-137,389.6990051269531,982.4039916992188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7233,7233,JP-XQ-511,-136.33799743652344,648.0880126953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7234,7234,JP-CB-629,-96.8759994506836,726.5770263671875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7235,7235,JP-CT-650,-120.63999938964844,770.6840209960938,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7236,7236,JP-HR-909,87.28299713134766,822.4749755859375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7237,7237,JP-MA-842,60.78300094604492,781.52001953125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7238,7238,JP-IN-778,42.57899856567383,735.8400268554688,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7239,7239,JP-TV-765,74.72799682617188,690.4559936523438,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7240,7240,JP-TW-713,69.10800170898438,644.2470092773438,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7241,7241,JP-CK-705,95.95899963378906,609.2789916992188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7242,7242,JP-HO-639,81.5770034790039,557.6179809570312,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7243,7243,JP-UH-617,85.11699676513672,532.1099853515625,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7244,7244,JP-AZ-966,102.08699798583984,864.7789916992188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7245,7245,JP-ID-760,319.5249938964844,440.9620056152344,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7246,7246,JP-MC-878,350.4849853515625,528.1110229492188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7247,7247,JP-SY-940,367.6570129394531,572.8629760742188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7248,7248,JP-MV-103,413.0090026855469,625.3690185546875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7249,7249,JP-EE-109,412.8389892578125,678.3779907226562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7250,7250,JP-QT-956,257.468994140625,699.2109985351562,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7251,7251,JP-IZ-983,237.26600646972656,746.3200073242188,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7252,7252,JP-GV-108,281.6940002441406,803.4749755859375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7253,7253,JP-LQ-116,320.38299560546875,841.6290283203125,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
7254,7254,JP-PX-112,204.20399475097656,920.3900146484375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
